UPC,PRODUCT_GROUP,PRODUCT_NAME,SKU,Fabric,Gender,Category,Style,Design,Color,Size,TYPE_NAME_DETAIL_EN,TYPE_NAME_GROUP,Price
6499322271436,Apparel,Saigon Story,GPR-GOR-MEN-TSP-ONE-SSY-GRE-XL,GOR,MEN,TSP,ONE,SSY,GRE,XL,T-shirts Pocket Short Sleeves,T-Shirt,790000
6503733994706,Concept,Twilly 6x130,CCO-LAN-UNI-HWR-SC2-CBBD-PIN-6x130,LAN,UNI,HWR,SC2,CBBD,PIN,6x130,0,Other,365000
6506368657107,Concept,Sitting Buddha,CPU-PSD-UNI-SOU-DEC-SIB-YEL-14,PSD,UNI,SOU,DEC,SIB,YEL,14,0,Other,550000
6509169231309,Apparel,Hoa,GPR-GSL-KID-APP-BNE-HOA-WHI-4,GSL,KID,APP,BNE,HOA,WHI,4,Apple,Apple,550000
6509370311500,Concept,Men’s Seurat,CCO-DSP-UNI-BAG-WAL-SEU-CMB-0,DSP,UNI,BAG,WAL,SEU,CMB,0,0,Other,2900000
6510770185875,Apparel,Linen Shorts,GPR-GLI-MEN-SHS-BBT-LIN-NAV-S,GLI,MEN,SHS,BBT,LIN,NAV,S,Short men straight,Short,2290000
6518109023072,Concept,Wellington Loafer,CCO-DSP-UNI-FWR-HDB-WEL-BLK-39,DSP,UNI,FWR,HDB,WEL,BLK,39,0,Other,6200000
6518970974503,Accessories,Túi đa dụng ( Double Bag ),GPR-OTH-UNI-BAG-OTH-DBG-BLK-0,OTH,UNI,BAG,OTH,DBG,BLK,0,0,Other,790000
6533327457706,Apparel,Lua,GPR-GCL-WOM-CRO-ONE-LUA-RED-L,GCL,WOM,CRO,ONE,LUA,RED,L,Crop Top Short Sleeves Crew Neck Oversized,Short,1590000
6540260098804,Apparel,Traffic Light,GPR-GBA-KID-TSS-ONE-TLT-BLK-4,GBA,KID,TSS,ONE,TLT,BLK,4,T-Shirt Short Sleeves,T-Shirt,550000
6545825318434,Concept,Đoàn Thị Điểm 90x90,CCO-LAN-UNI-HWR-SC1-DTD-GRN-90x90,LAN,UNI,HWR,SC1,DTD,GRN,90x90,0,Other,849000
6547405085408,Concept,Bộ trò chơi LoTo RuNam,CCO-RUN-UNI-SOU-GAM-LTO-MIX-0,RUN,UNI,SOU,GAM,LTO,MIX,0,0,Other,1512000
6558856497405,Concept,Men’s Duchamp,CCO-DSP-UNI-ACC-KEY-DUC-DGN-0,DSP,UNI,ACC,KEY,DUC,DGN,0,0,Other,690000
6565157263202,Concept,Men’s Fouquet,CCO-DSP-UNI-BAG-CLU-FOU-DBN-0,DSP,UNI,BAG,CLU,FOU,DBN,0,0,Other,1500000
6568380772930,Apparel,Logo,GPR-GPI-MEN-POL-MAN-LOG-AGD-XL,GPI,MEN,POL,MAN,LOG,AGD,XL,Polo Short sleeves,Polo,1190000
6595309497308,Concept,HOI AN Grey Black,CPU-NGO-UNI-FWR-SNE-HAI-GRB-40,NGO,UNI,FWR,SNE,HAI,GRB,40,0,Other,3990000
6605076947606,Concept,Cezanne,CCO-DSP-UNI-BAG-CLU-CEZ-SLR-0,DSP,UNI,BAG,CLU,CEZ,SLR,0,0,Other,2850000
6606594766267,Apparel,Autumn Lion,GPR-GSL-KID-TSS-ONE-AUL-WHI-4,GSL,KID,TSS,ONE,AUL,WHI,4,T-Shirt Short Sleeves,T-Shirt,650000
6625676586654,Concept,ED Tote Bag - Miss Thu,CCO-EDE-UNI-BAG-TTB-THU-BLU-0,EDE,UNI,BAG,TTB,THU,BLU,0,0,Other,470000
6647465456771,Apparel,Xich lo,GPR-GBA-MEN-TSP-ONE-XLO-WHI-M,GBA,MEN,TSP,ONE,XLO,WHI,M,T-shirts Pocket Short Sleeves,T-Shirt,710000
6662550476601,CF,Starfruit & Pineapple Tea,GPR-GCF-UNI-FNB-CFO-SPT-MIX-0,GCF,UNI,FNB,CFO,SPT,MIX,0,0,Other,75000
6664425889974,Apparel,Hang Hoa,GPR-GBA-WOM-PZE-ONE-HHA-WHI-S,GBA,WOM,PZE,ONE,HHA,WHI,S,Plus Size,Plus Size,890000
6683904298274,Concept,The Classic - Byron,CCO-DSP-UNI-FWR-LES-BYR-BLU-40,DSP,UNI,FWR,LES,BYR,BLU,40,0,Other,8250000
6684863838631,Concept,"Jade, Sterling silver, EU Leather",CCO-HAM-UNI-JEW-NEC-098-MIX-0,HAM,UNI,JEW,NEC,098,MIX,0,0,Other,4400000
6705733841800,Apparel,Rice Time,GPR-GOR-MEN-TSS-ONE-RTE-BLK-XXL,GOR,MEN,TSS,ONE,RTE,BLK,XXL,T-Shirt Short Sleeves,T-Shirt,990000
6707021816002,Apparel,Logo,GPR-GSP-MEN-POL-MAN-LOG-BLK-XXL,GSP,MEN,POL,MAN,LOG,BLK,XXL,Polo Short sleeves,Polo,1090000
6709020101509,Concept,Wang Tai,CCO-DSP-UNI-FWR-HDB-WAT-DBP-38,DSP,UNI,FWR,HDB,WAT,DBP,38,0,Other,7500000
6714537113006,Concept,KM Grapefruit & Patchouli,CCO-ODE-UNI-COS-BCE-D04-NON-0,ODE,UNI,COS,BCE,D04,NON,0,0,Other,215000
6714572042408,Concept,RX Organic Robusta250g,CCO-TKC-UNI-FNB-CFP-ROB-NON-250g,TKC,UNI,FNB,CFP,ROB,NON,250g,0,Other,235000
6733659463400,Apparel,The Huc Bridge,GPR-GOR-MEN-TSS-HNE-THB-WHI-M,GOR,MEN,TSS,HNE,THB,WHI,M,T-Shirt Short Sleeves,T-Shirt,1190000
6735039638170,Concept,"Silk Beads, Agate",CCO-HAM-UNI-JEW-NEC-A43-MIX-0,HAM,UNI,JEW,NEC,A43,MIX,0,0,Other,3000000
6738175042528,Apparel,Star,GPR-GOR-MEN-TSS-ONE-STA-RED-M,GOR,MEN,TSS,ONE,STA,RED,M,T-Shirt Short Sleeves,T-Shirt,790000
6743205818776,Art,RIDING THE TIGER,CCO-PAS-UNI-ART-ART-RTT-MIX-A5,PAS,UNI,ART,ART,RTT,MIX,A5,0,Other,1800000
6743421874600,Concept,Schaeffer,CCO-DSP-UNI-BAG-CHR-SCH-GPA-0,DSP,UNI,BAG,CHR,SCH,GPA,0,0,Other,1150000
6743780689105,Accessories,Vietnam Telecom,GPR-OTH-UNI-HDR-COA-VTM-WHI-0,OTH,UNI,HDR,COA,VTM,WHI,0,0,Other,380000
6766622054770,Apparel,Saigon Motor,GPR-GBA-MEN-TSS-ONE-SMR-WHI-M,GBA,MEN,TSS,ONE,SMR,WHI,M,T-Shirt Short Sleeves,T-Shirt,710000
6781325985404,Concept,Small Drawstring Bag - ABDM,CCO-TOH-UNI-BAG-DRB-AB2-MIX-S,TOH,UNI,BAG,DRB,AB2,MIX,S,0,Other,240000
6782192206203,Concept,"Silk beads, Enamel",CCO-HAM-UNI-JEW-NEC-L31-MIX-0,HAM,UNI,JEW,NEC,L31,MIX,0,0,Other,1800000
6786236464239,Concept,Brel,CCO-DSP-UNI-BAG-CHR-BRE-SLR-0,DSP,UNI,BAG,CHR,BRE,SLR,0,0,Other,1500000
6790047921003,Apparel,Xich Lo,GPR-GBA-MEN-TSS-ONE-XLO-BLK-M,GBA,MEN,TSS,ONE,XLO,BLK,M,T-Shirt Short Sleeves,T-Shirt,710000
6798353292978,Apparel,Vietnam waves,GPR-GBA-MEN-TSS-ONE-VNW-WHI-L,GBA,MEN,TSS,ONE,VNW,WHI,L,T-Shirt Short Sleeves,T-Shirt,1590000
6802312141778,Apparel,Ginkgo Leaf 2,GPR-GSL-WOM-APP-BNE-GL2-GPE-XL,GSL,WOM,APP,BNE,GL2,GPE,XL,Apple,Apple,750000
6802521517951,Apparel,Jungle,GPR-GCV-MEN-SIS-BUT-JUN-WHI-S,GCV,MEN,SIS,BUT,JUN,WHI,S,Shirt Short Sleeves ,Shirt,1790000
6803228411436,Apparel,Ginkgo Leaf 2,GPR-GSL-WOM-APP-BNE-GL2-GPE-L,GSL,WOM,APP,BNE,GL2,GPE,L,Apple,Apple,750000
6803235779536,Apparel,Lua,GPR-GCL-WOM-CRO-ONE-LUA-RED-M,GCL,WOM,CRO,ONE,LUA,RED,M,Crop Top Short Sleeves Crew Neck Oversized,Short,1590000
6817159968907,Concept,Ví cầm tay nữ (Amelia Purse) ,CCO-DSP-UNI-BAG-CLU-AP0-LGN-0,DSP,UNI,BAG,CLU,AP0,LGN,0,0,Other,3300000
6823539464150,Concept,"Wilde, Size 43",CCO-DSP-UNI-FWR-LES-WIL-MBE-43,DSP,UNI,FWR,LES,WIL,MBE,43,0,Other,8250000
6824011785077,Concept,Laughing Buddha,CPU-PSD-UNI-SOU-DEC-LBA-RED-8,PSD,UNI,SOU,DEC,LBA,RED,8,0,Other,290000
6827734035504,Concept,Letter Rack,CCO-DSP-UNI-HDR-LTK-LTK-CHE-0,DSP,UNI,HDR,LTK,LTK,CHE,0,0,Other,2400000
6846808041807,Concept,Gac Soap,CPU-GAR-UNI-SOU-SOP-GAS-MIX-0,GAR,UNI,SOU,SOP,GAS,MIX,0,0,Other,115000
6862976709301,Concept,Chatto,CCO-DSP-UNI-BAG-CLU-CHA-LEA-0,DSP,UNI,BAG,CLU,CHA,LEA,0,0,Other,1300000
6869345215937,Apparel,The Chairs,GPR-GOR-MEN-TSS-HNE-TCS-WHI-M,GOR,MEN,TSS,HNE,TCS,WHI,M,T-Shirt Short Sleeves,T-Shirt,1390000
6872887298504,Accessories,Rice Time,GPR-OTH-UNI-SOU-NBS-RTE-GRN-A6,OTH,UNI,SOU,NBS,RTE,GRN,A6,0,Other,65000
6873634620746,Apparel,Beer Pop,GPR-GOR-MEN-TSS-ONE-BPP-BLK-XXL,GOR,MEN,TSS,ONE,BPP,BLK,XXL,T-Shirt Short Sleeves,T-Shirt,810000
6878189140961,Accessories,Crossbody Bag,GPR-OTH-UNI-BAG-CRB-LOG-WHI-0,OTH,UNI,BAG,CRB,LOG,WHI,0,0,Other,3650000
6882978128009,Concept,Đà Lạt Blend,CCO-SHI-UNI-FNB-CFB-DLB-WHI-CAN,SHI,UNI,FNB,CFB,DLB,WHI,CAN,0,Other,250000
6895232621635,Concept,Make-up Remover Balm,CCO-ODE-UNI-COS-BSB-MO1-NON-0,ODE,UNI,COS,BSB,MO1,NON,0,0,Other,215000
6907633819235,Concept,Pen Case - ACPB,CCO-TOH-UNI-ACC-WAL-ACP-MIX-0,TOH,UNI,ACC,WAL,ACP,MIX,0,0,Other,155000
6913592830662,Concept,Dinh độc lập 60x60,CCO-LAN-UNI-HWR-SC2-DDL-BLU-60x60,LAN,UNI,HWR,SC2,DDL,BLU,60x60,0,Other,549000
6915226457078,Apparel,Traffic Jam,GPR-GKK-WOM-SHH-FBT-TJM-BLK-S,GKK,WOM,SHH,FBT,TJM,BLK,S,High waist Short,Short,1550000
6930172909174,Concept,Alex Loafer,CCO-DSP-UNI-FWR-LES-ALF-CPA-36,DSP,UNI,FWR,LES,ALF,CPA,36,0,Other,7800000
6940030442033,Concept,Dương Vân Nga 6x130,CCO-LAN-UNI-HWR-SC2-DVN-YEL-6x130,LAN,UNI,HWR,SC2,DVN,YEL,6x130,0,Other,365000
6945234082603,Apparel,Logo,GPR-GLI-MEN-SIS-CLA-LOG-CAM-XL,GLI,MEN,SIS,CLA,LOG,CAM,XL,Shirt Short Sleeves ,Shirt,2590000
6945730672773,Concept,Cora,CCO-DSP-UNI-FWR-FLA-CO0-HBK-37,DSP,UNI,FWR,FLA,CO0,HBK,37,0,Other,5950000
6950086552198,Apparel,Star Map,GPR-GSL-WOM-FZE-BNE-SMP-BLK-L,GSL,WOM,FZE,BNE,SMP,BLK,L,Freesize,Freesize,750000
6958557272095,Concept,Đường sắt Bắc Nam 90x90,CCO-LAN-UNI-HWR-SC1-DBN-BLU-90x90,LAN,UNI,HWR,SC1,DBN,BLU,90x90,0,Other,849000
6959685577472,Concept,"Silk beads, Metal",CCO-HAM-UNI-JEW-NEC-132-MIX-0,HAM,UNI,JEW,NEC,132,MIX,0,0,Other,1800000
6960113073183,Apparel,Lily,GPR-GOR-MEN-TSS-ONE-LLY-BOR-L,GOR,MEN,TSS,ONE,LLY,BOR,L,T-Shirt Short Sleeves,T-Shirt,990000
6966739421506,Concept,Star Personal Pouch - APOC-S,CCO-TOH-UNI-ACC-WAL-APS-MIX-0,TOH,UNI,ACC,WAL,APS,MIX,0,0,Other,135000
6969438185908,Concept,"Silk beads, Agate",CCO-HAM-UNI-JEW-NEC-L30-MIX-0,HAM,UNI,JEW,NEC,L30,MIX,0,0,Other,2800000
6977456188771,Concept,Gaskell I (Hard),CCO-DSP-UNI-BAG-HDB-GA1-ORA-0,DSP,UNI,BAG,HDB,GA1,ORA,0,0,Other,8690000
6981410506433,Concept,"Silk beads, Metal,Silk tassel",CCO-HAM-UNI-JEW-NEC-D69-MIX-0,HAM,UNI,JEW,NEC,D69,MIX,0,0,Other,1800000
6985004730921,Concept,Khăn 2M Trang An 70x70,CCO-LAN-UNI-HWR-SC2-TAN-PIN-70x70,LAN,UNI,HWR,SC2,TAN,PIN,70x70,0,Other,749000
6986304683276,Concept,Túi cầm tay loại lớn (Accessories Bag L) ,CCO-DSP-UNI-BAG-HDB-ABG-OLP-L,DSP,UNI,BAG,HDB,ABG,OLP,L,0,Other,4800000
6990132828907,Concept,Bertrand Loafer I,CCO-DSP-UNI-FWR-LES-BL1-BLK-38,DSP,UNI,FWR,LES,BL1,BLK,38,0,Other,5800000
6993599753201,Concept,ED Ethnic Bag -  En,CCO-EDE-UNI-BAG-ETB-EN0-MIX-0,EDE,UNI,BAG,ETB,EN0,MIX,0,0,Other,495000
6996659676991,Concept,Pleiku Blend Organic250G,CCO-SHI-UNI-FNB-CFP-PBO-WHI-BAG,SHI,UNI,FNB,CFP,PBO,WHI,BAG,0,Other,150000
6997782340308,Apparel,Tropical Morning,GPR-GCL-WOM-CRO-ONE-TMG-RED-L,GCL,WOM,CRO,ONE,TMG,RED,L,Crop Top Short Sleeves Crew Neck Oversized,Short,1190000
7001087764604,Concept,ED Wall Clutch -  Grey,CCO-EDE-UNI-BAG-CLU-GRE-MIX-0,EDE,UNI,BAG,CLU,GRE,MIX,0,0,Other,310000
7003996055538,Concept,Cezanne,CCO-DSP-UNI-BAG-CLU-CEZ-GPA-0,DSP,UNI,BAG,CLU,CEZ,GPA,0,0,Other,2850000
7008592617890,Concept,ED Cushion -  Miss Lam,CCO-EDE-UNI-HDR-CUS-LAM-GRE-0,EDE,UNI,HDR,CUS,LAM,GRE,0,0,Other,480000
7009335901733,Concept,Cà Phê Túi Nhúng Việt Nam,CCO-SHI-UNI-FNB-CFD-VNM-RED-BOX,SHI,UNI,FNB,CFD,VNM,RED,BOX,0,Other,75000
7012383893103,Apparel,Logo,GPR-GPI-MEN-POL-RIB-LOG-OLI-XXL,GPI,MEN,POL,RIB,LOG,OLI,XXL,Polo Short sleeves,Polo,1390000
7020277178403,Apparel,Street Vendor,GPR-GOR-MEN-TSS-ONE-SVR-WHI-S,GOR,MEN,TSS,ONE,SVR,WHI,S,T-Shirt Short Sleeves,T-Shirt,990000
7023462536934,Concept,ED Cushion -  Miss Hue,CCO-EDE-UNI-HDR-CUS-HUE-YEL-0,EDE,UNI,HDR,CUS,HUE,YEL,0,0,Other,480000
7029314874179,Concept,"Jade, Natural wood",CCO-HAM-UNI-JEW-NEC-N45-MIX-0,HAM,UNI,JEW,NEC,N45,MIX,0,0,Other,1400000
9830769722605,Concept,"Jade, Natural wood",CCO-HAM-UNI-JEW-NEC-N45-MIX-0,HAM,UNI,JEW,NEC,N45,MIX,0,0,Other,1400000
7029733550241,Apparel,Hoa,GPR-GSL-KID-APP-BNE-HOA-WHI-2,GSL,KID,APP,BNE,HOA,WHI,2,Apple,Apple,550000
7032933076602,Concept,Letter Rack,CCO-DSP-UNI-HDR-LTK-LTK-DGN-0,DSP,UNI,HDR,LTK,LTK,DGN,0,0,Other,2400000
7047192885902,Concept,Túi Cosmetic (Cosmetic Bag) ,CCO-DSP-UNI-BAG-COS-COS-BLU-0,DSP,UNI,BAG,COS,COS,BLU,0,0,Other,1200000
7049479381435,Art,FRAME,CCO-PAS-UNI-ART-ART-FRA-MIX-A2,PAS,UNI,ART,ART,FRA,MIX,A2,0,Other,2000000
7056747346416,Apparel,Hoi An,GPR-GSL-WOM-FZE-BNE-HAI-BLK-XL,GSL,WOM,FZE,BNE,HAI,BLK,XL,Freesize,Freesize,750000
7059063446204,Apparel,LOGO,GPR-GSU-MEN-POL-MAN-LOG-BLK-S,GSU,MEN,POL,MAN,LOG,BLK,S,Polo Short sleeves,Polo,1190000
7060091064308,Apparel,Star map,GPR-GBA-MEN-TSS-ONE-SMP-BLK-S,GBA,MEN,TSS,ONE,SMP,BLK,S,T-Shirt Short Sleeves,T-Shirt,710000
7063476424148,Apparel,Jungle,GPR-GCV-MEN-SIS-BUT-JUN-WHI-M,GCV,MEN,SIS,BUT,JUN,WHI,M,Shirt Short Sleeves ,Shirt,1790000
7064873795428,Concept,Women's Bags Gaskell  I,CCO-DSP-UNI-BAG-HDB-GA1-CHO-0,DSP,UNI,BAG,HDB,GA1,CHO,0,0,Other,8690000
7077101976605,Concept,SAIGON CLASSIQUE' 24,CPU-NGO-UNI-FWR-SNE-SGS-LYC-40,NGO,UNI,FWR,SNE,SGS,LYC,40,0,Other,3850000
7110367598478,Art,NEST OF COEXISTENCE,CCO-PAS-UNI-ART-ART-NOC-MIX-A4,PAS,UNI,ART,ART,NOC,MIX,A4,0,Other,4000000
7116681259415,Concept,Quốc học Huế 6x130,CCO-LAN-UNI-HWR-SC2-QHH-RED-6x130,LAN,UNI,HWR,SC2,QHH,RED,6x130,0,Other,365000
7132867555331,Apparel,Saigon Story,GPR-GBA-MEN-TSS-ONE-SSY-GRE-L,GBA,MEN,TSS,ONE,SSY,GRE,L,T-Shirt Short Sleeves,T-Shirt,710000
7134309266003,Concept,Martial Slipper,CCO-DSP-UNI-FWR-SLI-MAS-CRE-40,DSP,UNI,FWR,SLI,MAS,CRE,40,0,Other,6200000
7138802583070,Apparel,Traffic Jam,GPR-GFI-MEN-SHS-EBT-TJM-BLK-XL,GFI,MEN,SHS,EBT,TJM,BLK,XL,Short men straight,Short,1050000
7142567738705,Concept,The Classic - Byron,CCO-DSP-UNI-FWR-LES-BYR-LEA-38,DSP,UNI,FWR,LES,BYR,LEA,38,0,Other,8250000
7153983987400,Apparel,Logo,GPR-GLI-MEN-SIS-CLA-LOG-WHI-XXL,GLI,MEN,SIS,CLA,LOG,WHI,XXL,Shirt Short Sleeves ,Shirt,2590000
7162233535735,Concept,Women’s Bardot,CCO-DSP-UNI-BAG-WAL-BAR-YME-0,DSP,UNI,BAG,WAL,BAR,YME,0,0,Other,3300000
7165055650341,Concept,Khăn 2M HH Nam Phương 70x70,CCO-LAN-UNI-HWR-SC2-NPG-PUR-70x70,LAN,UNI,HWR,SC2,NPG,PUR,70x70,0,Other,749000
7171255805504,Art,IT BURN,CCO-PAS-UNI-ART-ART-DYE-MIX-A3,PAS,UNI,ART,ART,DYE,MIX,A3,0,Other,6000000
7174241577539,Concept,"Silk beads, Metal",CCO-HAM-UNI-JEW-NEC-159-MIX-0,HAM,UNI,JEW,NEC,159,MIX,0,0,Other,2000000
7177496746033,Concept,Bronte,CCO-DSP-UNI-BAG-HDB-BRO-BLK-0,DSP,UNI,BAG,HDB,BRO,BLK,0,0,Other,6190000
7182470788671,Concept,SAIGON CLASSIQUE' 24,CPU-NGO-UNI-FWR-SNE-SGS-SES-39,NGO,UNI,FWR,SNE,SGS,SES,39,0,Other,3850000
7189378686436,Concept,"Jade, Enamel, European Leather",CCO-HAM-UNI-JEW-NEC-094-MIX-0,HAM,UNI,JEW,NEC,094,MIX,0,0,Other,2800000
7191294889372,Concept,"Wood, plated, pearl",CCO-HAM-UNI-JEW-NEC-N43-MIX-0,HAM,UNI,JEW,NEC,N43,MIX,0,0,Other,3500000
7199690796034,Apparel,Traffic Jam,GPR-GFN-MEN-SHS-EBT-TJM-BLK-M,GFN,MEN,SHS,EBT,TJM,BLK,M,Short men straight,Short,1050000
7201849363575,Apparel,Monfox,GPR-GOR-KID-TSS-ONE-MOX-PPA-8,GOR,KID,TSS,ONE,MOX,PPA,8,T-Shirt Short Sleeves,T-Shirt,590000
7204747774634,Concept,"Golden metal,  Silk tassel",CCO-HAM-UNI-JEW-NEC-118-MIX-0,HAM,UNI,JEW,NEC,118,MIX,0,0,Other,2800000
7239680464632,Concept,"Kassod wood, golden metal",CCO-HAM-UNI-JEW-NEC-N46-MIX-0,HAM,UNI,JEW,NEC,N46,MIX,0,0,Other,1000000
7258838512506,Concept,Ruskin,CCO-DSP-UNI-BAG-CBG-RUS-SLR-0,DSP,UNI,BAG,CBG,RUS,SLR,0,0,Other,3800000
7265359039573,Concept,Gaskell I (Hard),CCO-DSP-UNI-BAG-HDB-GA1-YEL-0,DSP,UNI,BAG,HDB,GA1,YEL,0,0,Other,8690000
7267326091331,Apparel,Ninh Binh Pagoda,GPR-GBA-MEN-TSS-ONE-NBP-WHI-L,GBA,MEN,TSS,ONE,NBP,WHI,L,T-Shirt Short Sleeves,T-Shirt,1650000
7284946514606,Apparel,Vietnam Telecom,GPR-GSL-WOM-TSS-VNE-VTM-WHI-S,GSL,WOM,TSS,VNE,VTM,WHI,S,T-Shirt Short Sleeves,T-Shirt,750000
7295560067638,Concept,Tussaud,CCO-DSP-UNI-BAG-CHR-TUS-DBN-0,DSP,UNI,BAG,CHR,TUS,DBN,0,0,Other,1350000
1461247589601,Concept,Tussaud,CCO-DSP-UNI-BAG-CHR-TUS-DBN-0,DSP,UNI,BAG,CHR,TUS,DBN,0,0,Other,1350000
7296243351839,Concept,Túi cầm tay da (Men Clutch) ,CCO-DSP-UNI-BAG-CLU-ML0-TAC-0,DSP,UNI,BAG,CLU,ML0,TAC,0,0,Other,7200000
7299978791208,Apparel,Traffic jam,GPR-GBA-MEN-TSS-ONE-TJM-OLI-XXL,GBA,MEN,TSS,ONE,TJM,OLI,XXL,T-Shirt Short Sleeves,T-Shirt,710000
7300301614504,Apparel,The Chairs,GPR-GCL-WOM-CRO-ONE-TCS-WHI-L,GCL,WOM,CRO,ONE,TCS,WHI,L,Crop Top Short Sleeves Crew Neck Oversized,Short,1190000
7314730605842,Accessories,SG URBAN,GPR-OTH-UNI-SOU-MUG-USN-WHI-S,OTH,UNI,SOU,MUG,USN,WHI,S,0,Other,395000
7319722695139,Concept,Martial Slipper,CCO-DSP-UNI-FWR-SLI-MAS-LEA-38,DSP,UNI,FWR,SLI,MAS,LEA,38,0,Other,6200000
7325676686772,Apparel,Urban,GPR-GOR-MEN-TSS-ONE-URB-GRE-XXL,GOR,MEN,TSS,ONE,URB,GRE,XXL,T-Shirt Short Sleeves,T-Shirt,790000
7331485307630,Apparel,The Eight Horses of Triumph,GPR-GCL-MEN-TSO-ONE-EHT-WHI-L,GCL,MEN,TSO,ONE,EHT,WHI,L,T-Shirt Oversized,T-Shirt,1290000
7334295049103,Apparel,Traffic Jam,GPR-GOR-MEN-TSP-ONE-TJM-OLI-S,GOR,MEN,TSP,ONE,TJM,OLI,S,T-shirts Pocket Short Sleeves,T-Shirt,790000
7336357676142,Apparel,Star Map,GPR-GSL-WOM-FZE-BNE-SMP-BLK-M,GSL,WOM,FZE,BNE,SMP,BLK,M,Freesize,Freesize,750000
7340662025205,Accessories,Tropical Morning,GPR-OTH-UNI-SOU-NBP-TMG-WHI-A6,OTH,UNI,SOU,NBP,TMG,WHI,A6,0,Other,210000
7343729105230,Concept,SAIGON CLASSIQUE' 24,CPU-NGO-UNI-FWR-SNE-SGS-SES-42,NGO,UNI,FWR,SNE,SGS,SES,42,0,Other,3850000
7366863741638,Apparel,Green Star fruit,GPR-GSU-WOM-TSP-ONE-SF2-NI-M,GSU,WOM,TSP,ONE,SF2,NI,M,T-shirts Pocket Short Sleeves,T-Shirt,1790000
7369210188964,Apparel,Wolf,GPR-GOR-WOM-TTB-BNE-WOL-GRE-XL,GOR,WOM,TTB,BNE,WOL,GRE,XL,Tanktop Open Back,Tank Top,790000
7374818273776,Concept,Brel,CCO-DSP-UNI-BAG-CHR-BRE-DBN-0,DSP,UNI,BAG,CHR,BRE,DBN,0,0,Other,1500000
7375569598200,Accessories,Dragon Lines,GPR-OTH-UNI-SOU-NBS-DRL-RED-A6,OTH,UNI,SOU,NBS,DRL,RED,A6,0,Other,65000
7382526129506,Apparel,Star Map,GPR-GSL-WOM-TSS-VNE-SMP-WHI-L,GSL,WOM,TSS,VNE,SMP,WHI,L,T-Shirt Short Sleeves,T-Shirt,750000
7395982024834,Concept,"Jade, Leathetr",CCO-HAM-UNI-JEW-NEC-126-MIX-0,HAM,UNI,JEW,NEC,126,MIX,0,0,Other,2500000
7403419905776,Concept,"Silk beads, Enamel, Silk tassel",CCO-HAM-UNI-JEW-NEC-A46-MIX-0,HAM,UNI,JEW,NEC,A46,MIX,0,0,Other,2000000
7407567194334,Concept,"Ceramic, Natural wood",CCO-HAM-UNI-JEW-BRA-N50-MIX-0,HAM,UNI,JEW,BRA,N50,MIX,0,0,Other,700000
7421942217777,Concept,Sapa Citrus Tea Gin,CPU-LTN-UNI-FNB-GIN-SPA-MIX-0,LTN,UNI,FNB,GIN,SPA,MIX,0,0,Other,459000
7427643664636,Apparel,Ha Noi Beer,GPR-GOR-MEN-TSP-ONE-HNB-RED-S,GOR,MEN,TSP,ONE,HNB,RED,S,T-shirts Pocket Short Sleeves,T-Shirt,790000
7440980653446,Accessories,Crossbody Bag,GPR-OTH-UNI-BAG-CRB-LOG-GRN-0,OTH,UNI,BAG,CRB,LOG,GRN,0,0,Other,3650000
7452739522279,Apparel,Ninh Binh Pagoda,GPR-GBA-MEN-TSS-ONE-NBP-WHI-XXL,GBA,MEN,TSS,ONE,NBP,WHI,XXL,T-Shirt Short Sleeves,T-Shirt,1650000
7466582813507,Accessories,Bow Scrunchie,GPR-OTH-UNI-HWR-BSE-BSE-MIX-0,OTH,UNI,HWR,BSE,BSE,MIX,0,0,Other,155000
7475942212010,Accessories,Street Barber,GPR-OTH-UNI-HWR-CAP-SBR-WHI-L,OTH,UNI,HWR,CAP,SBR,WHI,L,0,Other,690000
7485280879974,Apparel,Hoi An,GPR-GBA-MEN-TSP-ONE-HAI-BLK-XXL,GBA,MEN,TSP,ONE,HAI,BLK,XXL,T-shirts Pocket Short Sleeves,T-Shirt,710000
7485500954436,Apparel,Gio Vit,GPR-GBA-MEN-TSS-ONE-GVT-WHI-S,GBA,MEN,TSS,ONE,GVT,WHI,S,T-Shirt Short Sleeves,T-Shirt,710000
7495636477334,Apparel,Gao,GPR-GOR-MEN-TSS-HNE-GAO-BLK-S,GOR,MEN,TSS,HNE,GAO,BLK,S,T-Shirt Short Sleeves,T-Shirt,1650000
7498196786076,Apparel,Monfox,GPR-GOR-KID-TSS-ONE-MOX-PPA-10,GOR,KID,TSS,ONE,MOX,PPA,10,T-Shirt Short Sleeves,T-Shirt,590000
7498709508379,Concept,Cà phê RuNam hạt số 3 500gr,CCO-RUN-UNI-FNB-CFB-SO3-NON-500g,RUN,UNI,FNB,CFB,SO3,NON,500g,0,Other,415000
7504633996332,Apparel,Star map,GPR-GOR-MEN-TSS-ONE-SMP-WHI-XXL,GOR,MEN,TSS,ONE,SMP,WHI,XXL,T-Shirt Short Sleeves,T-Shirt,790000
7508923832270,Concept,Schaeffer,CCO-DSP-UNI-BAG-CHR-SCH-LGW-0,DSP,UNI,BAG,CHR,SCH,LGW,0,0,Other,1150000
7511733266470,Concept,Standing Buddha,CPU-PSD-UNI-SOU-DEC-SBA-RED-12,PSD,UNI,SOU,DEC,SBA,RED,12,0,Other,395000
